user_id,item_list,item_values
7300,18935 11500 1671 11920 17570 18039 11212 20402 10749 8544,"[5.253187763922194, 5.107967480772934, 5.081426839165043, 5.03316902161339, 5.031040628279993, 5.02894951277196, 5.025471688677187, 5.024240815858887, 5.016133789444959, 5.009899279469083]"
7301,18935 19654 11500 11212 7921 6267 6022 12016 18039 15500,"[4.6678229463286005, 4.601230706880404, 4.5928502268008105, 4.582397256472798, 4.523296095525612, 4.514312248059539, 4.513585399087578, 4.511504910039987, 4.50962671573726, 4.5096038113418455]"
7302,18039 11500 18935 10297 11212 13607 19654 21699 13600 10749,"[5.120524327261739, 5.100207777011939, 5.070701198471654, 5.0173820114410095, 4.971430235385227, 4.9568403097883715, 4.955449666639158, 4.937586662054131, 4.930416230902666, 4.925344551400667]"
7303,12032 18039 11500 9404 10297 13600 10025 21699 12016 5319,"[4.594300471414848, 4.584507992052856, 4.571491013271659, 4.556733553248778, 4.517382571578527, 4.513192195724135, 4.446991813117905, 4.431567288925633, 4.430289607290116, 4.423416243255647]"
7304,12032 10025 15500 11500 18935 13600 21699 9404 1671 6339,"[5.139083499559813, 5.134627029934628, 5.134296057985648, 5.110047204482694, 5.106304376746798, 5.054802755199053, 5.039309019797288, 5.035291147000704, 5.013190268172972, 4.99747102970292]"
7305,11500 21699 14827 11212 4884 4944 17209 12016 12032 9075,"[3.382687498660315, 3.301473491973872, 3.231667353588561, 3.225362359046069, 3.211379871071832, 3.206816778126492, 3.197543469502521, 3.1918533039090224, 3.1780790957105483, 3.1768146896786806]"
7306,12016 21926 6267 15238 8175 7128 13600 4259 12758 12906,"[3.50038716722628, 3.4787457810527767, 3.468113413540961, 3.458191094277838, 3.438543362518607, 3.4323895901998203, 3.4271036776798405, 3.3851686304655946, 3.3839215078099323, 3.3798428377954512]"
7307,18935 17570 11500 6339 19654 10195 13607 18039 1671 12016,"[3.404007677475116, 3.2620227862516975, 3.2332061321463255, 3.2306155046246894, 3.220507111562905, 3.217782965449979, 3.175034921065641, 3.1707687431319296, 3.167771088755662, 3.161797906256719]"
7308,21699 19564 11786 16763 15500 1961 13729 4884 11374 13600,"[4.68972600770743, 4.685648523377831, 4.64791307610192, 4.63923229481169, 4.62045764842669, 4.573300385456702, 4.545842380889145, 4.523165255485037, 4.501512247148495, 4.490509306072985]"
7309,8911 21699 11500 19564 9404 6339 18935 12032 11374 12917,"[2.5372459945772188, 2.518157740734706, 2.517685733067109, 2.5123968172866973, 2.5097504205422503, 2.4932022530684246, 2.4863301296221887, 2.4693299312313592, 2.4574817105528264, 2.4562572198671924]"
7310,18039 10297 13600 10749 11500 6168 12016 21699 19564 11212,"[4.915002136923236, 4.816889678392217, 4.729783738762604, 4.7270555715508475, 4.703707827964204, 4.6984428299285845, 4.684178067499901, 4.641188078354145, 4.620243731669184, 4.616613041466057]"
7311,18935 11500 20027 6339 10025 3482 8175 21699 15500 11212,"[4.767319796663907, 4.739133434804073, 4.68997963719868, 4.683658623981031, 4.668943979920738, 4.642781694057023, 4.6417114458489745, 4.627954277362233, 4.591117819278858, 4.578067760597613]"
7312,13600 18039 11500 11212 18935 17570 21699 15500 10297 1671,"[5.468578189107602, 5.441270481394825, 5.426872476618275, 5.38054652202896, 5.363325700402671, 5.3247673448689925, 5.313808545903958, 5.305210665976138, 5.3048965900045, 5.2973257021646285]"
7313,15500 20027 8175 18661 18942 12648 13600 7921 10058 6409,"[5.147782086623938, 5.010733147476956, 4.991457928368701, 4.986955367432631, 4.896392284940133, 4.883097137502376, 4.871089967893122, 4.868647005704257, 4.859702882328945, 4.837166918786848]"
7314,15500 17033 18940 11212 11357 17717 8175 20402 4944 10058,"[3.094169378278831, 3.0810236192536653, 3.0555267557576893, 3.0452568786157004, 3.0251203871022168, 3.0194284191455445, 3.0131637223744234, 2.9805414302551543, 2.962959325059802, 2.9621737101275083]"
7315,11337 18935 12016 19654 6339 21699 6267 11500 21290 20161,"[5.4486457477432415, 5.385267257823468, 5.3265546443511225, 5.295814521801103, 5.237301852801798, 5.233282534575333, 5.185983655721312, 5.176477233874666, 5.171362663407908, 5.141921604204675]"
7316,8266 8175 19654 20027 6957 6267 13718 11337 21926 13607,"[3.49379713067342, 3.485197903351652, 3.4635425786491543, 3.4333606892474706, 3.418924756430957, 3.4184191999968467, 3.4129890883452436, 3.398914170515438, 3.3887585751619307, 3.38643769327149]"
7317,21699 9440 12016 1671 2424 11212 11500 20402 13600 13931,"[5.229933971385989, 5.201124826016301, 5.180430277013361, 5.17624817214812, 5.142892616065552, 5.141650564559643, 5.1358976845635365, 5.135151644406534, 5.099118558878458, 5.084166063407908]"
7318,18935 11500 6339 13607 21699 3482 11212 2795 1671 3520,"[4.4273919658614265, 4.359031206847762, 4.334915632727338, 4.3227967823555575, 4.287308343992385, 4.282600879096773, 4.226466000273077, 4.207461788031798, 4.2035436082111515, 4.176909229392145]"
7319,11500 21699 12016 8446 14827 11337 10297 18039 6267 11212,"[4.930473689210383, 4.9173547946161, 4.901595930333631, 4.850192745577786, 4.716016021628843, 4.704933351703294, 4.694540237592637, 4.6943753104235215, 4.683610919493585, 4.661213407933019]"
7320,18935 16528 1671 2424 6011 13607 19564 4894 9440 20402,"[3.8741767532941735, 3.8570456891134524, 3.852032824968477, 3.8248746114966092, 3.8116041328488737, 3.797043647613741, 3.7729603739795663, 3.7525602245913054, 3.7525551303787092, 3.73820640010826]"
7321,18039 11337 11500 10297 19654 11242 10195 12016 18935 21699,"[4.127975072731425, 4.1278112432528165, 4.1242170508201905, 4.101952311644699, 4.096118381137885, 4.090085689273971, 4.0745424795296215, 4.067104985103542, 4.06693882599487, 4.052525827728066]"
7322,11412 13607 7595 14771 18039 14821 1671 6914 7921 13585,"[3.1700661314053065, 3.162144976303119, 3.1409124488063256, 3.1369618192648225, 3.1366700900149, 3.1255431268454243, 3.12259948846993, 3.102994538373582, 3.0962718111396073, 3.0823342949753707]"
7323,21699 11212 19654 8175 12016 1130 6267 13931 19327 17717,"[4.882357656127473, 4.8707995458260545, 4.820819226660208, 4.779402520862592, 4.779288745111039, 4.770973597753836, 4.734885835471441, 4.725514673512797, 4.7158729539923385, 4.707555672478275]"
7324,13607 2424 1671 6339 18935 21699 4894 19654 20140 11212,"[5.046787392549441, 5.010781390407173, 5.0103424741121145, 4.987184546513788, 4.982305797203185, 4.948079097336874, 4.90509366985528, 4.8373183650858405, 4.833812110522442, 4.82410418509917]"
7325,21699 15500 1961 11786 19564 11817 3610 13729 16763 4884,"[4.064923534309635, 3.993353492372106, 3.977090561492728, 3.972777654324248, 3.916601563755328, 3.8976870156007193, 3.888708630127176, 3.8847397055442303, 3.8808991268072313, 3.876098415038292]"
7326,21926 8175 13600 12758 18039 21699 12016 9404 1671 11212,"[5.111067839337605, 4.999406841062654, 4.989388882464987, 4.928222452040421, 4.927979930074879, 4.923168976864748, 4.919412309638226, 4.906281089909952, 4.905403798453209, 4.893928885773715]"
7327,8266 13607 17311 14935 12802 6339 2424 15092 22178 21926,"[3.6120038781101433, 3.516243671178511, 3.501648657590773, 3.475071477278297, 3.4252672791157304, 3.420650356896825, 3.4185496018541497, 3.4129154764865524, 3.4001525466478797, 3.377537482588299]"
7328,18039 7595 11212 13600 21926 7735 11500 10297 8175 9818,"[5.167494185635849, 5.134270566627928, 5.064787509694679, 5.052284740842833, 5.051508656975701, 5.032509189883312, 5.018434258125407, 5.016671597729816, 4.989954142229585, 4.973628714435521]"
7329,20027 17889 7921 8175 18911 15500 17838 4884 11212 21926,"[4.388480850858743, 4.286352181422242, 4.23151535814003, 4.181501980894784, 4.14345901418767, 4.135717005834792, 4.105365123266323, 4.085561598635826, 4.060624734430342, 4.046324805627796]"
7330,11212 12016 11500 19654 6267 20402 13931 18719 20161 18935,"[3.6969575265151695, 3.6834344743330156, 3.643320866607577, 3.5893352760832795, 3.573063220891461, 3.555332833393646, 3.5330211218284466, 3.5319324032191006, 3.53177458523791, 3.517859686264557]"
7331,19564 11920 17209 11786 8544 6022 6874 5446 6260 15500,"[4.4742857469558865, 4.328726302279395, 4.32643091014584, 4.279982765461371, 4.24213846182361, 4.238726063730808, 4.236759455365457, 4.212150768607763, 4.211832027796719, 4.210799783862054]"
7332,13607 21699 11412 11500 6339 18935 11212 8175 19654 12016,"[4.053896300398134, 4.000689860140588, 3.990167644892834, 3.9506634849838926, 3.949786707944743, 3.941018388598126, 3.9290776473508338, 3.917629037259963, 3.8958607963684284, 3.8882679919704017]"
7333,21699 19564 15926 6922 13600 2424 13729 11786 6840 9440,"[4.5443076174088946, 4.477850120318725, 4.463095759652791, 4.430481371062423, 4.418152137565275, 4.4001792886980695, 4.394560218787935, 4.388992457688385, 4.382519452325606, 4.382216565140274]"
7334,8446 8175 12016 21699 6267 17076 11500 5400 20027 11212,"[5.013867178081514, 4.998614014801481, 4.976019853647523, 4.945475716092752, 4.928974615420188, 4.898066765939977, 4.892702202231938, 4.886139012214474, 4.8506335990084075, 4.843300376196305]"
7335,21699 11500 14827 18935 2795 6339 19327 11212 1130 11337,"[4.141924551859884, 4.111418980437383, 4.028964598716481, 4.001198851016712, 3.9896736502923345, 3.9590147274811742, 3.9448358800166257, 3.9432305580309337, 3.9366926341216906, 3.930465048879472]"
7336,18935 8175 19654 6267 1130 6339 11337 21699 13607 6131,"[4.291689689031636, 4.2854596978418185, 4.26231304455568, 4.229519478762731, 4.20323699013097, 4.201188854183858, 4.193177332015141, 4.186277383964306, 4.16785593950626, 4.158356972825332]"
7337,21699 8266 12802 20027 6339 19654 12926 18911 21926 13729,"[3.66769575912415, 3.538851841197213, 3.521756427236206, 3.5080886833938214, 3.503186310753841, 3.4935953521660115, 3.491764372000207, 3.4618024936049614, 3.455816942491434, 3.4358816049806555]"
7338,12016 6267 21926 8175 7574 13600 17076 21699 18039 13931,"[4.308518259553223, 4.193087384127796, 4.1643268746923585, 4.103146699920866, 4.0807174804857675, 4.056716814740697, 4.05327163473462, 4.052406687912476, 4.043539988852917, 4.009681193364489]"
7339,12016 6267 8175 19654 12758 6339 21699 13931 11337 21926,"[3.71310546767291, 3.690931323447253, 3.653726977807031, 3.6244615182294644, 3.6202619329095365, 3.590005226485118, 3.564370784710075, 3.519924890024805, 3.5131256084936098, 3.5030299395937305]"
7340,11500 11212 10617 10297 21699 12016 18719 19452 14827 18935,"[4.224655435946198, 4.058984246747921, 4.032362435606309, 4.027432083181052, 4.005401658043043, 3.995740734263455, 3.98477003523603, 3.9691821959026368, 3.9481718517257613, 3.9473476041237436]"
7341,11500 18935 20402 6880 11212 12032 15500 18719 21779 8544,"[5.016985108490402, 4.964360774868097, 4.937407941927295, 4.913091949524261, 4.89216644072207, 4.889369949231741, 4.863386434080937, 4.859459571173017, 4.849360836188035, 4.835572237716529]"
7342,12032 11500 12176 18935 10025 20402 6880 6339 8175 18719,"[3.583341124704908, 3.543110544592369, 3.524188993800214, 3.5159570923521994, 3.4549117186429337, 3.440479385207268, 3.4289487936605894, 3.421825927426484, 3.4154041307698315, 3.3743352749890985]"
7343,21699 6339 10895 12016 21926 19654 22162 2424 4894 18189,"[3.9561072901532017, 3.860134134604645, 3.8335505181864367, 3.833537209250034, 3.825450803329605, 3.808684953673628, 3.7861206121722493, 3.773447084298827, 3.77217587684434, 3.7681181453519286]"
7344,11500 21699 11212 13600 15500 12016 18039 10297 6267 6260,"[5.46478967273227, 5.454003974348123, 5.418219925608439, 5.409148539900438, 5.3913775131911965, 5.3815065689330925, 5.3295705527104, 5.304808219253587, 5.293546988556869, 5.271566003714442]"
7345,18935 11500 13607 11212 18039 19654 21699 6339 1671 13600,"[5.115555515428908, 5.096751287436819, 5.039088462210233, 5.036510818141608, 4.965660809504831, 4.950359061982674, 4.936053260807395, 4.911057060388912, 4.902634023465436, 4.874006763616158]"
7346,21699 21992 15500 11212 1130 19327 18935 13600 8175 11500,"[5.664400417215273, 5.636837955585125, 5.6197102719274925, 5.603127658881946, 5.574615344450759, 5.558379398834852, 5.539341019008991, 5.527050232656781, 5.499801877234228, 5.493390410182072]"
7347,18935 8175 6339 1671 13607 21699 16087 15500 11212 21926,"[4.779919084080302, 4.742211728800433, 4.725250775069786, 4.716374402173733, 4.707876109414902, 4.67788720850207, 4.639818938146956, 4.639214543614351, 4.625413869826921, 4.6242814151803415]"
7348,11212 11500 21699 8175 13600 1671 9404 12016 15500 21926,"[4.808992932008222, 4.804310062392021, 4.748898110791794, 4.718814247294592, 4.7078474534457735, 4.699277719867484, 4.698687280762338, 4.660253733564482, 4.632485562182519, 4.624518979294]"
7349,18935 11212 13607 11500 1671 19654 20402 12016 5597 6339,"[4.78250546644099, 4.76759046836809, 4.756841639460576, 4.737133741887369, 4.665902003125911, 4.664649776775318, 4.628503387704845, 4.609422707814455, 4.564956077929063, 4.545561208714137]"
7350,4884 11500 1786 6260 15500 20027 17296 21699 10025 18911,"[4.296803743021989, 4.242569532802765, 4.21545291816238, 4.210483913468849, 4.194014487086203, 4.1879416166561025, 4.18615061506731, 4.182689796977428, 4.167963534343348, 4.1566693371055745]"
7351,18039 10297 12016 11500 13600 21699 1166 9404 11212 7735,"[5.52692366143665, 5.413336319773909, 5.403264889516247, 5.3321772173665325, 5.2596034183959, 5.246181769111689, 5.224629833519818, 5.152025959938428, 5.128856095565268, 5.128722592898619]"
7352,7921 19654 18935 17452 6131 10195 13607 21699 6267 18221,"[4.039267890516232, 3.9860533544642403, 3.962967375351383, 3.9401989917973492, 3.9366722661168145, 3.9107874670375917, 3.890678151839457, 3.8821303543892047, 3.8746130102434146, 3.8668379275940596]"
7353,12016 6267 19654 21699 18039 12758 11337 13600 7921 6131,"[3.8879337891715835, 3.861613301783885, 3.8474466238510123, 3.819844817551265, 3.747838950572357, 3.728047854184754, 3.722556259049148, 3.7124311761101367, 3.711547985520274, 3.6965030884036265]"
7354,21699 6723 20027 18911 10195 5793 20523 18039 13857 5763,"[3.52605618985305, 3.506340202956651, 3.496707985604348, 3.4953924810828774, 3.4837807279306343, 3.4545712836670925, 3.443598564680273, 3.4317061576250554, 3.4149535749841613, 3.4037296871744593]"
7355,16763 9404 20608 16701 12176 8175 17946 11500 12032 14145,"[3.198915516917817, 3.1053740442942472, 3.0990856850165236, 3.096977013602321, 3.096383076295892, 3.0861012360299007, 3.0795737196431436, 3.063820801907933, 3.0221875938709606, 3.017026336953287]"
7356,20027 8175 15500 6131 7921 21926 4259 17889 6267 18942,"[5.648381240683355, 5.568618219581942, 5.414861620822901, 5.391306404164371, 5.350831418572938, 5.331697980422215, 5.324894288478763, 5.310777173885781, 5.307472172713417, 5.29499526165799]"
7357,21699 16763 7128 9404 13600 13729 12917 18039 20027 6339,"[4.785558092953714, 4.769974316582434, 4.732671837170679, 4.6755830965139396, 4.65564327060024, 4.6358890694948975, 4.627124770304418, 4.618780359409576, 4.600354849073787, 4.596664665765553]"
7358,15500 11212 8175 20027 21926 6260 13729 13600 1671 21699,"[4.767560793809007, 4.755295802411853, 4.750998307840389, 4.67372297699652, 4.642617144131129, 4.640862320195038, 4.622669292770852, 4.607293803946918, 4.589309758842898, 4.577927303188704]"
7359,12032 15500 14195 7595 8544 17570 1671 7921 12648 17127,"[2.5996963035414544, 2.5988529148209447, 2.5967736911096475, 2.591435941789646, 2.587238792193366, 2.5867236791894492, 2.5840821635511984, 2.568697499314819, 2.5670455831929626, 2.5621465808329895]"
7360,20027 18911 4884 8175 17889 11500 21926 1786 10749 10297,"[4.505021042551347, 4.410183227353215, 4.318258574243171, 4.31225221765249, 4.307478920065777, 4.292857062470021, 4.291842430302396, 4.289198538824047, 4.27866544981169, 4.270043937224237]"
7361,21699 11212 11500 19327 8175 13729 13600 19564 9404 15500,"[5.399449026424053, 5.26697386919647, 5.19858426235317, 5.186107164800141, 5.175055817214692, 5.157315982043625, 5.148091733859418, 5.120104227257385, 5.103766943943527, 5.101883269234045]"
7362,8175 12758 11212 21926 18661 20027 1671 6267 15500 13600,"[4.137359072205748, 4.002940404059511, 3.952530960276424, 3.9481168491425946, 3.9057769236829087, 3.899759738548859, 3.896467647965228, 3.894525055821848, 3.8845571196707054, 3.8748174893363094]"
7363,21699 19564 12802 19654 6022 11500 11587 19327 12016 18039,"[5.174568552066538, 5.129563726573072, 5.005986445699093, 4.965010444842749, 4.961402741851693, 4.936405029358957, 4.930528277280735, 4.928222907000574, 4.886798375117611, 4.870923487981423]"
7364,20402 18935 1671 12016 13607 17033 11500 19654 6339 11635,"[3.932177418613455, 3.8808606210137304, 3.7702186848170007, 3.7668722870366946, 3.7564712656053514, 3.722936532294654, 3.722266380051448, 3.7179588865401296, 3.7129833457187242, 3.7101071498607534]"
7365,6840 13600 9440 15500 11212 1671 16763 9404 21699 8175,"[4.789244804280783, 4.783214806775594, 4.7440568313199725, 4.732225946851677, 4.719147467381493, 4.706816647675214, 4.704902821735017, 4.701206640151578, 4.695828759903446, 4.660568743902302]"
7366,11212 13607 11412 11500 10487 14827 9200 20704 9043 11337,"[2.9675440824585677, 2.9592634990755453, 2.9144811217852107, 2.9050476058011294, 2.8932948695395844, 2.8900528877575633, 2.8783319958318003, 2.8618602693458457, 2.852902516439182, 2.82760851898435]"
