user_id,item_list,item_values
6060,8 6 19 32 9 34 16 11 20 25,0.42728501054345774 0.3607275924645483 0.30647489588717075 0.2976607871981493 0.282113200844182 0.27993521175922037 0.271568799705159 0.26736484537876254 0.2641225857869086 0.26315129461321585
6061,6 19 38 14 20 24 48 45 80 93,0.30552256736829986 0.19135969681146237 0.17228204092870822 0.1711385388958251 0.16581225458513507 0.15353579428589964 0.13722222971466966 0.11978856736030977 0.11843754375098871 0.110991051118504
6064,4 7 2 8 139 133 171 15 34 36,0.15210716251001097 0.13730411714716365 0.10524996266895514 0.0954605590338435 0.08376281631853964 0.07825010600984748 0.07488096932668543 0.07405417792509063 0.0687846098236453 0.06624164474107544
6066,31 41 55 32 76 15 99 94 96 138,0.5317931508905366 0.5104213616489676 0.4298917959153049 0.36265208803954063 0.3454710446397239 0.3313411547479251 0.3163574890815103 0.3109206619213547 0.25980554728037825 0.2554202331088387
6067,8 6 15 38 3 32 16 99 44 36,0.41080508584378633 0.3481652824084641 0.2668631578372467 0.2356934634641415 0.23368024624067718 0.22872861672752517 0.21008704851580062 0.20238990889966377 0.19461266340292432 0.1734189277713134
6069,139 133 34 171 32 165 261 15 99 94,0.07197985660098648 0.06620108071648981 0.06405237209316032 0.06342204458385932 0.055759179434769934 0.05402773331959569 0.052320047938000734 0.05154562554596042 0.05066174157690429 0.050071484962444575
6070,8 3 25 51 44 38 26 16 34 18,0.4463716214829695 0.3792238991838261 0.2930156108552204 0.2922580913481782 0.28301129666363517 0.2607665585756522 0.25984019177148737 0.2593581714123051 0.2574035755265183 0.24665947857347134
6071,88 87 51 1 18 106 26 112 90 108,0.21182561894234272 0.19429605048486243 0.19356695279642527 0.17803051481888607 0.1719115600430377 0.17097481332652684 0.15607375472597307 0.15573112761842442 0.15564745827858067 0.1530360283003547
6072,8 44 3 34 32 15 99 94 52 72,0.4936945724823703 0.20672961591270977 0.13164019486347658 0.12293673001545033 0.11728478612746251 0.11253483552119009 0.09626321815031301 0.09517401497266356 0.09146234757865042 0.08612707924590479
6073,27 47 5 50 9 136 35 122 23 71,0.34916164478172096 0.34859391104507437 0.33932316277615615 0.31124403699777076 0.21109186054750548 0.17334810685554605 0.16117174743342386 0.15225157330768815 0.14120916693154145 0.13992283358926805
6074,112 6 18 3 68 15 36 137 78 51,0.22894847632185822 0.205770029538837 0.19832538576809844 0.1802571051372082 0.15157989210301911 0.14549970923507777 0.13009302627094477 0.12519799723865138 0.12513590300420682 0.11984613430225942
6075,139 133 171 146 165 254 350 316 292 318,0.20669952245355114 0.17369844498032266 0.17205607018937694 0.14853835443927904 0.1460500397523565 0.13802066961506954 0.1322703561915735 0.1299654577404262 0.12974959284043708 0.12912029032052386
6076,6 88 87 51 106 202 72 183 105 108,0.14474458512996363 0.11680607980486321 0.08814487061481857 0.08719057639433947 0.08553265591036817 0.08187476085376157 0.08125674083808904 0.07752224715115791 0.07459493783245354 0.07342012329569501
6077,15 36 34 99 66 10 94 60 77 18,0.261233451019547 0.20764635364281572 0.20341206036222903 0.1609269650685243 0.16089953681971825 0.16003271700812485 0.15904606088298945 0.1425191016753544 0.1403514901549857 0.14011675478530342
6078,34 6 88 15 32 99 94 51 72 202,0.013048791804493422 0.011943898878977307 0.011523602965962177 0.011102126051003112 0.010843249479234466 0.010687812132156773 0.009916319987319552 0.009228511922213028 0.008861040470147583 0.00826503137401977
6079,8 31 41 3 55 6 58 76 38 16,0.38003209745149213 0.3151455489104414 0.3022785514244431 0.2843079045955729 0.25410304051032884 0.24969642902758082 0.2363392911583743 0.20037281091311485 0.1785659866250649 0.16381480338418514
6080,22 48 33 65 103 19 45 73 170 80,0.123876319079078 0.09482745553292508 0.09311803916544396 0.08564837374794418 0.08026988976346881 0.07960850208514837 0.07818856020567204 0.07644285254082461 0.07020429257787206 0.07019362944842333
6081,6 3 14 9 19 33 20 25 30 128,0.09636077711633596 0.06957497382815783 0.061668062434123316 0.05453688968794134 0.04709942760496211 0.04367950126508953 0.03670704772623252 0.03468326562768905 0.0339163085357403 0.030891943659744615
6082,11 28 27 47 50 42 9 37 3 145,0.3012980686061793 0.2391433218330129 0.20967346986418933 0.2091931608166654 0.18680304210497237 0.1814057128245657 0.18124845741745255 0.17583287572873252 0.1364170568075019 0.1223316628743914
6083,8 38 36 16 32 34 10 44 25 18,0.4543751272906078 0.24973460190959387 0.24842017272430303 0.2398198431184104 0.21895430661270893 0.21816785031316724 0.2130146210551081 0.20455772277217876 0.19497055387960535 0.19126845651674143
6084,1 7 11 17 28 34 3 5 27 47,0.35155589410467514 0.21250610152332355 0.1669993966448966 0.15019840461252115 0.1323333906343194 0.12461684291371082 0.12419963937427865 0.12176057792116615 0.11708789244730945 0.11568592656474341
6085,4 6 8 88 72 51 87 14 44 106,0.04800809053486337 0.035428882473755544 0.028110534707187645 0.027023070107433142 0.02272795601798475 0.0210616229088935 0.020523724070955995 0.02016958466185694 0.01943844776686708 0.01936406544623692
6086,38 93 14 24 203 188 211 214 88 132,0.22501200703317728 0.14591562552951315 0.13751388059064235 0.13314332998048253 0.11657066887380937 0.10890228543227964 0.10467025720639012 0.10348730682199268 0.09711658450511748 0.09249508228179887
6087,11 17 28 27 47 50 42 37 9 7,0.19618165958045092 0.1723869506452948 0.1559683778059915 0.1366648368298469 0.13644252561168133 0.12182359660068108 0.11831073881095362 0.11349428008313503 0.0862854267825416 0.08614929078130573
6088,11 28 1 5 50 37 9 145 35 136,0.3812755983889464 0.30287937252019986 0.3016877508249403 0.2641895610967136 0.23665678698228784 0.22125794151133446 0.1834465019245962 0.1567038480451963 0.1383753367050779 0.13227391524008397
6089,3 32 58 5 37 9 208 10 66 29,0.8809336711065135 0.7780923764671017 0.6749015629078617 0.6318875822460683 0.47990822508422354 0.47747599268888813 0.4681090443743758 0.4643349890670324 0.42880686259462863 0.40953601808809337
6090,7 2 6 3 11 31 41 40 39 17,0.10170067261658843 0.06281413054413419 0.04648878999806965 0.042686057310927714 0.0393270162415415 0.039275917067192634 0.037899464970292035 0.037651558569216786 0.03649696283902115 0.03445524296588231
6091,7 139 133 171 261 146 254 347 350 316,0.06124936176494204 0.04623930836090173 0.038709271312216194 0.03837149974949177 0.034013897227710664 0.03323963192556786 0.030822312698024042 0.03019220577427486 0.029566897887218054 0.029082436792113506
6092,34 32 15 99 94 36 208 66 60 77,0.24705357688065557 0.21412511764596487 0.199688671488217 0.195308523043689 0.19313385777498165 0.14091982209650006 0.1271890600955887 0.12601408806851044 0.10516665110733292 0.10437672619666767
6093,87 106 51 72 14 183 108 179 70 90,0.7983793796589662 0.7859952618513159 0.7701741953429435 0.7089655906964152 0.6775362283355121 0.6745605201647009 0.6642393643539203 0.6448537693200015 0.6218106120137546 0.5948286434165864
6095,8 44 16 11 25 17 28 3 27 47,0.3680503341629872 0.15177652726506216 0.14525307319632957 0.11692229294200626 0.10494184651053545 0.1025229112105134 0.09274470615063227 0.08854036698151546 0.08130196071574725 0.0811362331994773
6096,8 32 15 99 94 16 44 96 138 3,0.37742922114370475 0.2193760669574444 0.20417242358289034 0.19552505913806237 0.19113479792017887 0.1868682597377518 0.17457143092461574 0.1592706397993376 0.1567545210396964 0.1462093575096227
6098,4 8 25 3 52 72 75 19 67 6,0.2700284507985563 0.1521336626998352 0.04510285704089351 0.0362611708326023 0.027107151742719396 0.02477907710607964 0.021926843775671813 0.02152437776035296 0.0213737376892956 0.02078230055983745
6100,34 32 15 99 94 96 138 36 208 66,0.1589586105345635 0.13740226544493864 0.128438086162096 0.12574694159473626 0.12420512113645232 0.10417889538503367 0.1024611104616779 0.0911135868236177 0.08187625501913573 0.07319462019331725
6101,112 11 18 17 10 30 28 9 5 27,0.18918545412920065 0.18354572450106188 0.17648206068194577 0.16042916553276834 0.14982413167417047 0.1476992274912329 0.1451031541444963 0.14486598948056037 0.1325654385077638 0.1271989357507479
6102,4 1 44 2 16 25 3 14 24 72,0.4129549551893936 0.17432553027775824 0.11033663343276749 0.09779533715272563 0.09207554607041961 0.0817966298864719 0.06567087789723333 0.0648752707406761 0.06408820389753304 0.05790892331014296
6104,28 27 47 5 37 14 15 145 88 35,0.5874319567812263 0.5149754194825406 0.5138915495393355 0.5031902091035345 0.43211968767808234 0.34146996186847983 0.329818271796539 0.3071379481626651 0.3035419702949288 0.2887065198371806
6105,31 40 3 486 342 143 592 20 33 618,0.6701034517559661 0.6438812006493884 0.2976356400938326 0.12722597241605077 0.11245378989837221 0.0954186619324765 0.08528799511262557 0.06496423805638715 0.06408167228254914 0.06339717810203815
6106,11 7 17 28 27 47 5 50 42 37,0.03647705902256795 0.033572968221986854 0.032035325655288736 0.02898379804205684 0.025396279940807974 0.02535571187202118 0.025189504594510453 0.022638580342505377 0.021985271050669747 0.021366619532277465
6107,11 17 28 2 5 27 47 22 7 50,0.09604355413275395 0.08434655283756849 0.07626425402182138 0.07454916860360163 0.06825765279461816 0.06689588627049066 0.06671591760875265 0.066513731710787 0.06540399059918905 0.05958102978761248
6108,8 22 19 66 3 60 77 48 33 116,0.45141597963204094 0.44836704163616653 0.41884489051612106 0.3973067515884786 0.3598521403674115 0.35821254366378996 0.3495750952990543 0.33328411050132184 0.3327673769916065 0.3053764370853499
6109,112 18 10 54 30 15 68 137 36 59,0.1551822432965783 0.12895967296388464 0.1075129372762492 0.10424913922425007 0.09725999059157193 0.0905267393933276 0.09051090351141762 0.08703611730705259 0.08230134199776408 0.07317319357555244
6111,7 6 15 88 51 87 36 34 32 106,0.22722441659572146 0.08340610218148549 0.08119712502746262 0.07579087560991474 0.06964749802845639 0.06396776620944455 0.06355368051719668 0.06330596586360668 0.05639662828238267 0.05298212292161201
6112,6 88 51 87 202 106 105 108 34 14,0.09944647092981271 0.08500513774615917 0.06529047437381713 0.062211254303225175 0.0601276975263669 0.05826621056332347 0.053622571741710624 0.052830149730197534 0.05163107887990449 0.04896153524092943
6115,11 31 55 5 58 37 9 145 23 136,0.7302732373209065 0.68250884098128 0.5514406924493658 0.542527767551187 0.5121618257275763 0.4215428305786121 0.38868996821909146 0.297601959085348 0.26272751194297395 0.2542571806631969
6117,7 6 3 14 15 9 33 32 20 19,0.27366643613986796 0.13987140830336608 0.1314456383578144 0.1006497309903334 0.09977082823886355 0.0987993960271067 0.0912440744348237 0.09094651939442054 0.08872327815430091 0.08573134856919415
6118,1 34 32 99 94 96 138 36 6 182,0.1695598948008416 0.12378001296062262 0.10694212853683485 0.09873802708545142 0.09608945341335648 0.08166742491665865 0.0798667674046224 0.07826300618784256 0.07295160420418718 0.06949909027466863
6119,41 39 8 6 58 76 20 22 24 44,0.5172925399140647 0.498914518188986 0.45228117450891636 0.4051661546540942 0.4037579622206921 0.3402333844678304 0.3103906714665525 0.2917668122168396 0.26027108812599037 0.2407797489266541
6120,11 4 6 28 5 27 47 7 42 38,0.3500571958563212 0.3411484688187317 0.30014309511859166 0.27723883337131217 0.25584604494418406 0.2460748082909949 0.24230738457951156 0.22744331875299767 0.2242410759086707 0.22284757982014053
6121,41 39 3 6 18 38 10 11 112 5,0.750821467015046 0.7233480320077251 0.49660586971689014 0.25466395306085504 0.2188103137425628 0.20236916492615623 0.20105082040220187 0.19760230913613105 0.19357000570225527 0.19112735072170356
6122,4 7 6 11 87 17 72 106 28 26,0.33741115474541106 0.33026051462766726 0.3300596198873185 0.23000081833894623 0.20998130956191777 0.20168027447059245 0.19390437174892985 0.18681357438387863 0.18245422265875239 0.17904382906820254
6123,112 18 54 10 15 68 137 30 36 59,0.1468675824287625 0.11412820398987951 0.09468312213141102 0.08530730236087992 0.08350229804577414 0.08037668057678349 0.080186660619019 0.07936124034709795 0.07840674673382803 0.06158656748928888
6124,6 88 17 28 106 51 5 72 70 202,1.1093111569489353 0.5885004872268147 0.562209148641249 0.5002080019383892 0.48790917634715497 0.4588380720557508 0.45750691302206925 0.42293512890601215 0.41695308984037543 0.4096886679537377
6125,6 38 22 24 19 20 93 48 33 14,0.19721576062384055 0.1668705046494587 0.14174608143810347 0.13135939074799408 0.1295319383833884 0.11668799025069412 0.1122255736771382 0.09921787242570723 0.09451173145915624 0.09357458872587282
6126,6 88 87 51 14 106 26 90 114 108,0.44347587795376553 0.28752261150549463 0.2519085942477427 0.2511452998817333 0.24267006670720884 0.23010066180442798 0.20470282829922906 0.20189381416395608 0.2008138739809405 0.20054976138325867
6127,8 6 38 44 24 16 25 14 93 20,0.38787287050154023 0.29178047735749635 0.18356518445398012 0.1759335309184282 0.173023438292705 0.1532561599187162 0.1250893026938129 0.12344845409760227 0.12156480788042857 0.11014064848537228
6128,40 6 4 55 22 33 9 76 139 24,0.6107802787174614 0.6085786986426965 0.5713607308534386 0.5133227463460242 0.4852524383048266 0.4288888029344407 0.41872455571957967 0.40140789613699623 0.37149057307392597 0.3630476937852907
6129,11 27 47 5 50 9 10 18 30 112,0.42568199720833616 0.2960815832028255 0.29559729420861325 0.2910525252516515 0.2639257218886706 0.20396849228439734 0.1858114514286705 0.17330188499679602 0.1621977124962248 0.16067689652417794
6130,8 44 16 25 3 52 75 67 19 72,0.3550085678193737 0.14528716637833816 0.1339969425512724 0.09597397033292081 0.06260215573231927 0.056919478349443 0.04705343636895865 0.04527241534805042 0.04489772361938706 0.04454907275414153
6131,1 2 34 4 15 99 94 3 8 38,0.16526868205958198 0.08939371154138703 0.0658491094941284 0.06557911702564041 0.06374891441724619 0.05313610909194621 0.05052379688295675 0.04424777054696235 0.043699470250524904 0.042410663183831854
6132,6 88 87 106 51 202 72 183 105 108,0.010522107487032079 0.008266043670036435 0.006415024032160228 0.006289244825991448 0.0061510026035423975 0.005744399942209682 0.0055399105590045955 0.0054665425685586026 0.005331514896870498 0.005266703233451443
6133,22347 7415 7407 7408 7409 7410 7411 7412 7413 7414,0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
6134,22347 7415 7407 7408 7409 7410 7411 7412 7413 7414,0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
6135,34 15 32 1 99 94 36 7 96 138,0.15688608132594098 0.14385175263802086 0.1398542215603883 0.13564940858526528 0.12405202841233279 0.12264875699326484 0.10828833229421937 0.1082148216062801 0.10362472414050489 0.10130193293261781
6136,139 133 171 34 146 165 261 32 254 347,0.0006459141573892407 0.0005858771685300116 0.0005734659747814775 0.0005224167048895962 0.000496059861568886 0.0004794350392007496 0.0004744677591752675 0.0004506820025033474 0.00043489175196237477 0.0004213810703487956
6137,8 44 16 25 3 52 72 75 67 6,0.3860869251361599 0.16081709717357784 0.14575134420573457 0.10689539249704436 0.06800512508634812 0.06189178222921254 0.05511866958876393 0.05282949311750054 0.05239616541765013 0.05069501467018579
6139,34 28 5 3 47 94 96 37 20 38,0.8149303734627142 0.7259580243418621 0.6610945854866636 0.6450888438907163 0.6346958948488426 0.6332267235883211 0.560080947244607 0.5373540711757552 0.4743043627999643 0.473163779506424
6141,7 6 88 15 106 72 202 108 105 81,0.1145371184552424 0.066118948548793 0.05982604085854342 0.04651875140869684 0.04258320317046701 0.04141726959208211 0.040980102428046734 0.039410422720269025 0.0389939556460457 0.038202986789277624
6143,6 88 87 106 51 202 72 183 179 108,0.08397996295571682 0.06678934964138547 0.05108096984245513 0.04980184719584614 0.049785852714799975 0.046626328538897296 0.04548485306345463 0.044232257435285464 0.04230561924237011 0.04223215052917329
6144,41 55 3 6 44 16 24 25 38 486,0.7510874732366095 0.6322013865630649 0.474048543665797 0.27124443758002686 0.23266337457079606 0.2164571696433141 0.1671385031062831 0.16465203793172664 0.16235960548733352 0.14836649694943968
6145,20 45 65 103 80 44 24 95 25 66,0.7195472601610529 0.4776555778686521 0.45707590569201695 0.414056261648021 0.4114621645753509 0.4014385666691415 0.3669421103153154 0.3533510814117376 0.34735049893406794 0.32817806957622797
6146,7 20 9 11 34 15 60 48 19 33,0.08753079986366522 0.0826063123932113 0.08124293811597257 0.07209716299627203 0.07044523368011558 0.07007485337447113 0.06917205774785719 0.06775876314259137 0.06767075163394258 0.06720609272732278
